,Car_name,Year,Distance,Fuel_type,Drive,Price
6156,2020 Maruti New Wagon-R LXI CNG 1.0,2020,"13,043 KM",CNG,MANUAL,"₹5.67 Lakh
₹6.29 Lakh
(62k off)"
6157,2018 Maruti Ciaz ALPHA 1.4 PETROL,2018,"49,559 KM",PETROL,MANUAL,₹7.91 Lakh
6158,2017 Mahindra XUV500 W10 AWD AT,2017,"85,756 KM",DIESEL,AUTOMATIC,"₹8.96 Lakh
₹9.61 Lakh
(65k off)"
6159,2018 Maruti Dzire VXI AMT,2018,"26,386 KM",PETROL,AUTOMATIC,"₹5.95 Lakh
₹6.62 Lakh
(67k off)"
6160,2020 Tata ALTROZ XZ PETROL,2020,"40,422 KM",PETROL,MANUAL,"₹6.99 Lakh
₹7.47 Lakh
(48k off)"
6161,2017 Honda City 1.5L I-VTEC V MT,2017,"69,282 KM",PETROL,MANUAL,"₹6.37 Lakh
₹7.51 Lakh
(1.14L off)"
6162,2018 Hyundai Creta SX PLUS AT 1.6 PETROL,2018,"1,41,787 KM",PETROL,AUTOMATIC,"₹8.58 Lakh
₹10.01 Lakh
(1.43L off)"
6163,2017 Maruti Baleno ZETA PETROL 1.2,2017,"32,279 KM",PETROL,MANUAL,₹6.57 Lakh
6164,2020 Maruti S PRESSO VXI PLUS AMT,2020,"58,157 KM",PETROL,AUTOMATIC,"₹4.68 Lakh
₹5.29 Lakh
(61k off)"
6165,2017 Honda Jazz 1.2L I-VTEC V,2017,"84,952 KM",PETROL,MANUAL,"₹4.94 Lakh
₹5.89 Lakh
(95k off)"
6166,2017 Maruti Dzire VXI,2017,"71,574 KM",PETROL,MANUAL,₹5.31 Lakh
6167,2016 Maruti Alto 800 VXI,2016,"17,324 KM",PETROL,MANUAL,"₹2.69 Lakh
₹2.84 Lakh
(15k off)"
6168,2019 Maruti Baleno ALPHA PETROL 1.2,2019,"56,807 KM",PETROL,MANUAL,"₹6.15 Lakh
₹7.18 Lakh
(1.03L off)"
6169,2023 KIA CARENS PRESTIGE 1.4 PETROL 7 STR,2023,"17,565 KM",PETROL,MANUAL,₹14.14 Lakh
6170,2017 Hyundai Elite i20 ASTA 1.2,2017,"29,971 KM",PETROL,MANUAL,"₹5.62 Lakh
₹5.78 Lakh
(15.6k off)"
6171,2015 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,2015,"73,274 KM",PETROL,MANUAL,"₹3.81 Lakh
₹4.11 Lakh
(30k off)"
6172,2010 Hyundai i10 MAGNA 1.2,2010,"89,829 KM",PETROL,MANUAL,"₹2.53 Lakh
₹2.59 Lakh
(6k off)"
6173,2015 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,2015,"37,267 KM",PETROL,MANUAL,"₹4.05 Lakh
₹4.25 Lakh
(20k off)"
6174,2018 Maruti Baleno ZETA CVT PETROL 1.2,2018,"18,843 KM",PETROL,AUTOMATIC,"₹6.55 Lakh
₹7.24 Lakh
(69k off)"
6175,2021 MG HECTOR SHARP 1.5 PETROL CVT,2021,"9,022 KM",PETROL,AUTOMATIC,"₹15.74 Lakh
₹16.56 Lakh
(82k off)"
6176,2013 Honda Brio S MT,2013,"89,337 KM",PETROL,MANUAL,₹3.52 Lakh
6177,2018 Mahindra XUV500 W11 (O) AT,2018,"52,673 KM",DIESEL,AUTOMATIC,"₹14.83 Lakh
₹16.46 Lakh
(1.63L off)"
6178,2017 Hyundai Grand i10 SPORTZ (O) AT 1.2 KAPPA VTVT,2017,"61,567 KM",PETROL,AUTOMATIC,"₹4.95 Lakh
₹5.35 Lakh
(40k off)"
6179,2018 Honda WR-V 1.2L I-VTEC VX MT,2018,"28,488 KM",PETROL,MANUAL,₹6.71 Lakh
6180,2016 Honda City 1.5L I-VTEC VX,2016,"82,422 KM",CNG,MANUAL,"₹6.07 Lakh
₹7.56 Lakh
(1.49L off)"
6181,2014 Volkswagen Polo COMFORTLINE 1.2L,2014,"65,605 KM",CNG,MANUAL,₹3.54 Lakh
6182,2022 Tata NEXON XZ PLUS DIESEL,2022,"21,837 KM",DIESEL,MANUAL,₹10.75 Lakh
6183,2014 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,2014,"42,922 KM",PETROL,MANUAL,"₹3.87 Lakh
₹4.29 Lakh
(41.6k off)"
6184,2018 Mahindra XUV500 W10 AT,2018,"32,693 KM",DIESEL,AUTOMATIC,"₹11.14 Lakh
₹11.59 Lakh
(45k off)"
6185,2019 Hyundai VENUE SX PLUS 1.0 TURBO DCT,2019,"23,504 KM",PETROL,AUTOMATIC,"₹9.77 Lakh
₹10.17 Lakh
(40k off)"
6186,2021 Maruti XL6 ALPHA MT,2021,"37,005 KM",PETROL,MANUAL,₹9.33 Lakh
6187,2016 Maruti Celerio ZXI AMT ABS,2016,"70,699 KM",PETROL,AUTOMATIC,"₹3.52 Lakh
₹4.55 Lakh
(1.03L off)"
6188,2020 Maruti New Wagon-R LXI 1.0,2020,"24,266 KM",PETROL,MANUAL,₹5.07 Lakh
6189,2021 Honda Jazz 1.2L I-VTEC ZX,2021,"22,474 KM",PETROL,MANUAL,"₹7.30 Lakh
₹8.30 Lakh
(1L off)"
6190,2017 Honda WR-V 1.2L I-VTEC VX MT,2017,"42,492 KM",PETROL,MANUAL,"₹6.42 Lakh
₹7.97 Lakh
(1.55L off)"
6191,2015 Hyundai i20 Active 1.2 SX,2015,"70,716 KM",PETROL,MANUAL,"₹4.62 Lakh
₹5.10 Lakh
(48k off)"
6192,2020 Renault Kwid RXT 1.0 (O),2020,"39,509 KM",PETROL,MANUAL,"₹4.67 Lakh
₹5.10 Lakh
(43k off)"
6193,2018 Tata Tiago XZ PETROL,2018,"64,001 KM",PETROL,MANUAL,₹4.82 Lakh
6194,2018 Datsun Redi Go T(O) 1.0 AMT,2018,"45,877 KM",PETROL,AUTOMATIC,"₹3.43 Lakh
₹3.59 Lakh
(15.78k off)"
6195,2016 Honda Amaze 1.2L I-VTEC VX,2016,"46,594 KM",PETROL,MANUAL,"₹4.97 Lakh
₹5.25 Lakh
(28k off)"
6196,2019 Renault Kwid CLIMBER 1.0,2019,"27,220 KM",PETROL,MANUAL,"₹4.11 Lakh
₹4.43 Lakh
(32k off)"
6197,2019 Renault Duster 110 PS RXZ 4X2 AMT DIESEL,2019,"69,084 KM",DIESEL,AUTOMATIC,"₹9.23 Lakh
₹9.91 Lakh
(68k off)"
6198,2016 Hyundai Eon ERA +,2016,"62,710 KM",PETROL,MANUAL,"₹3.00 Lakh
₹3.38 Lakh
(38k off)"
6199,2017 Hyundai Elite i20 ASTA 1.2,2017,"81,919 KM",PETROL,MANUAL,"₹5.44 Lakh
₹6.57 Lakh
(1.13L off)"
6200,2022 Hyundai ALCAZAR 2.0 SIGNATURE (O) AT 6STR,2022,"6,907 KM",PETROL,AUTOMATIC,"₹20.41 Lakh
₹21.73 Lakh
(1.32L off)"
6201,2017 Volkswagen Polo HIGHLINE PLUS 1.2(16 ALLOY,2017,"57,762 KM",PETROL,MANUAL,"₹5.82 Lakh
₹6.40 Lakh
(58k off)"
6202,2012 Honda City 1.5L I-VTEC V MT,2012,"97,321 KM",PETROL,MANUAL,"₹4.25 Lakh
₹4.45 Lakh
(20.4k off)"
6203,2015 Maruti Wagon R 1.0 LXI CNG,2015,"56,656 KM",CNG,MANUAL,"₹3.76 Lakh
₹4.42 Lakh
(66k off)"
6204,2023 Mahindra XUV700 AX 7 LUXURY D AWD AT 7 STR,2023,"18,513 KM",DIESEL,AUTOMATIC,₹26.24 Lakh
6205,2022 Tata PUNCH CREATIVE AMT,2022,"14,957 KM",PETROL,AUTOMATIC,"₹8.85 Lakh
₹9.22 Lakh
(37k off)"
6206,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,2016,"63,423 KM",PETROL,MANUAL,"₹4.32 Lakh
₹4.70 Lakh
(38k off)"
6207,2015 Maruti Swift ZDI,2015,"56,299 KM",DIESEL,MANUAL,"₹6.32 Lakh
₹6.98 Lakh
(66k off)"
6208,2018 Toyota Corolla Altis VL CVT PETROL,2018,"77,581 KM",PETROL,AUTOMATIC,"₹10.26 Lakh
₹12.38 Lakh
(2.12L off)"
6209,2020 Tata Tiago XT PETROL,2020,"36,142 KM",PETROL,MANUAL,"₹5.40 Lakh
₹5.94 Lakh
(54k off)"
6210,2022 Tata Tiago XM CNG,2022,"3,965 KM",CNG,MANUAL,"₹5.45 Lakh
₹6.31 Lakh
(86k off)"
6211,2014 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,2014,"35,208 KM",PETROL,MANUAL,₹4.06 Lakh
6212,2017 Maruti IGNIS DELTA 1.2 AMT,2017,"48,719 KM",PETROL,AUTOMATIC,"₹4.77 Lakh
₹5.24 Lakh
(47k off)"
6213,2014 Honda Brio S MT,2014,"13,100 KM",PETROL,MANUAL,"₹3.82 Lakh
₹4.44 Lakh
(62k off)"
6214,2016 Hyundai Elite i20 ASTA 1.2,2016,"42,817 KM",PETROL,MANUAL,₹5.87 Lakh
6215,2017 Hyundai Grand i10 SPORTZ (O) AT 1.2 KAPPA VTVT,2017,"23,270 KM",PETROL,AUTOMATIC,"₹5.69 Lakh
₹6.29 Lakh
(60k off)"
6216,2019 Mahindra XUV300 W8 (O) 1.5 DIESEL,2019,"25,095 KM",DIESEL,MANUAL,₹10.39 Lakh
6217,2015 Honda City 1.5L I-VTEC VX CVT,2015,"55,301 KM",PETROL,AUTOMATIC,"₹6.04 Lakh
₹6.28 Lakh
(24.4k off)"
6218,2018 Maruti Ciaz ZETA 1.4 MT PETROL,2018,"87,680 KM",PETROL,MANUAL,₹5.99 Lakh
6219,2022 Mahindra XUV300 W6 1.2 PETROL,2022,"7,648 KM",PETROL,MANUAL,₹9.26 Lakh
6220,2015 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,2015,"72,907 KM",PETROL,MANUAL,"₹4.49 Lakh
₹5.14 Lakh
(65k off)"
6221,2019 Toyota Glanza G ISG,2019,"15,467 KM",PETROL,MANUAL,"₹7.85 Lakh
₹8.34 Lakh
(49k off)"
6222,2020 Mahindra XUV500 W7,2020,"55,367 KM",DIESEL,MANUAL,₹14.65 Lakh
6223,2015 Maruti Ciaz ZXI,2015,"86,689 KM",PETROL,MANUAL,"₹5.08 Lakh
₹5.44 Lakh
(36k off)"
6224,2015 Volkswagen Polo HIGHLINE1.2L,2015,"65,040 KM",PETROL,MANUAL,"₹5.08 Lakh
₹5.27 Lakh
(19k off)"
6225,2021 Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,2021,"8,065 KM",PETROL,AUTOMATIC,"₹9.29 Lakh
₹10.00 Lakh
(71k off)"
6226,2017 Hyundai Xcent SX 1.2,2017,"33,856 KM",PETROL,MANUAL,"₹5.10 Lakh
₹5.35 Lakh
(25k off)"
6227,2021 Hyundai VENUE SX 1.0 (O) TURBO,2021,"19,341 KM",PETROL,MANUAL,"₹9.97 Lakh
₹10.17 Lakh
(20k off)"
6228,2015 Mahindra XUV500 W10,2015,"1,00,282 KM",DIESEL,MANUAL,"₹10.18 Lakh
₹10.53 Lakh
(35k off)"
6229,2019 Maruti Baleno DELTA CVT PETROL 1.2,2019,"35,908 KM",PETROL,AUTOMATIC,"₹6.21 Lakh
₹6.65 Lakh
(44k off)"
6230,2014 Maruti Ertiga VXI,2014,"1,04,795 KM",PETROL,MANUAL,₹6.05 Lakh
6231,2017 Maruti Alto 800 VXI,2017,"66,467 KM",PETROL,MANUAL,₹3.10 Lakh
6232,2022 Hyundai ALCAZAR PLATINUM 1.5 MT 7STR,2022,"23,365 KM",DIESEL,MANUAL,₹17.57 Lakh
6233,2017 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,2017,"65,582 KM",PETROL,MANUAL,₹4.45 Lakh
6234,2013 Hyundai i10 ERA 1.1,2013,"53,299 KM",PETROL,MANUAL,"₹3.03 Lakh
₹3.41 Lakh
(38k off)"
6235,2017 Hyundai Grand i10 SPORTZ (O) 1.2 KAPPA VTVT,2017,"27,400 KM",PETROL,MANUAL,"₹4.63 Lakh
₹5.01 Lakh
(38k off)"
6236,2021 Hyundai NEW SANTRO SPORTZ AMT,2021,"31,784 KM",PETROL,AUTOMATIC,"₹5.32 Lakh
₹6.31 Lakh
(99k off)"
6237,2019 Hyundai VENUE SX 1.0 (O) TURBO,2019,"26,422 KM",PETROL,MANUAL,"₹9.42 Lakh
₹9.81 Lakh
(39k off)"
6238,2012 Renault Duster 85 PS RXL DIESEL,2012,"53,113 KM",DIESEL,MANUAL,₹4.36 Lakh
6239,2021 Maruti Alto VXI PLUS,2021,"24,463 KM",PETROL,MANUAL,₹4.09 Lakh
6240,2018 Maruti Baleno ALPHA PETROL 1.2,2018,"84,514 KM",PETROL,MANUAL,"₹6.14 Lakh
₹6.61 Lakh
(47k off)"
6241,2017 Maruti Baleno ALPHA PETROL 1.2,2017,"83,450 KM",PETROL,MANUAL,₹6.06 Lakh
6242,2020 Renault TRIBER RXT,2020,"16,154 KM",PETROL,MANUAL,₹6.57 Lakh
6243,2022 Mahindra XUV300 W6 1.5 DIESEL AMT,2022,"11,105 KM",DIESEL,AUTOMATIC,"₹11.53 Lakh
₹12.26 Lakh
(73k off)"
6244,2019 Hyundai NEW SANTRO SPORTZ AMT,2019,"29,966 KM",PETROL,AUTOMATIC,₹5.19 Lakh
6245,2018 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,2018,"40,888 KM",PETROL,MANUAL,"₹5.05 Lakh
₹5.57 Lakh
(52k off)"
6246,2021 Hyundai GRAND I10 NIOS ASTA AMT 1.2 KAPPA VTVT,2021,"26,890 KM",PETROL,AUTOMATIC,"₹6.90 Lakh
₹7.68 Lakh
(78k off)"
6247,2019 Mahindra XUV500 W7,2019,"1,09,112 KM",DIESEL,MANUAL,"₹11.64 Lakh
₹12.90 Lakh
(1.26L off)"
6248,2014 Maruti Ertiga VDI,2014,"47,643 KM",DIESEL,MANUAL,₹7.51 Lakh
6249,2018 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,2018,"48,459 KM",PETROL,MANUAL,"₹5.35 Lakh
₹5.83 Lakh
(48k off)"
6250,2012 Honda Jazz 1.2 L I-VTEC SELECT,2012,"1,09,591 KM",PETROL,MANUAL,₹3.01 Lakh
6251,2016 Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT,2016,"21,963 KM",PETROL,MANUAL,"₹5.07 Lakh
₹5.58 Lakh
(51k off)"
6252,2012 Skoda Rapid AMBITION 1.6 MPI MT PLUS,2012,"89,913 KM",PETROL,MANUAL,"₹4.08 Lakh
₹4.23 Lakh
(15k off)"
6253,2013 Hyundai Verna FLUIDIC 1.6 VTVT EX,2013,"60,184 KM",PETROL,MANUAL,₹4.65 Lakh
6254,2017 Maruti Ciaz ZETA 1.4 AT PETROL,2017,"92,842 KM",PETROL,AUTOMATIC,"₹5.97 Lakh
₹6.61 Lakh
(64k off)"
6255,2020 Mahindra XUV300 W8 (O) 1.2 PETROL,2020,"44,281 KM",PETROL,MANUAL,"₹9.68 Lakh
₹10.09 Lakh
(41k off)"
6256,2020 Maruti New Wagon-R LXI CNG (O) 1.0,2020,"69,153 KM",CNG,MANUAL,₹5.47 Lakh
6257,2017 Maruti Baleno ZETA PETROL 1.2,2017,"47,583 KM",PETROL,MANUAL,"₹5.60 Lakh
₹6.15 Lakh
(55k off)"
6258,2021 Maruti New Wagon-R VXI 1.2,2021,"15,408 KM",PETROL,MANUAL,"₹5.58 Lakh
₹5.90 Lakh
(32k off)"
6259,2019 Maruti New Wagon-R VXI 1.0,2019,"70,314 KM",PETROL,MANUAL,"₹4.82 Lakh
₹5.16 Lakh
(34k off)"
6260,2021 Renault TRIBER RXZ AMT,2021,"44,120 KM",PETROL,AUTOMATIC,"₹7.04 Lakh
₹7.87 Lakh
(83k off)"
6261,2016 Hyundai Creta SX PLUS AT 1.6 PETROL,2016,"98,408 KM",PETROL,AUTOMATIC,"₹6.84 Lakh
₹7.67 Lakh
(83k off)"
6262,2015 Nissan Terrano XL (P),2015,"62,623 KM",PETROL,MANUAL,₹4.49 Lakh
6263,2017 Maruti Ciaz DELTA 1.4 MT PETROL,2017,"49,853 KM",PETROL,MANUAL,₹5.32 Lakh
6264,2017 Maruti Baleno DELTA PETROL 1.2,2017,"77,430 KM",PETROL,MANUAL,₹4.47 Lakh
6265,2018 Maruti Swift ZXI AMT,2018,"62,437 KM",PETROL,AUTOMATIC,₹6.89 Lakh
6266,2021 KIA SONET HTK PLUS 1.2,2021,"25,330 KM",PETROL,MANUAL,₹8.16 Lakh
6267,2021 KIA SELTOS HTX ANNIVERSARY EDITION 1.5 PETROL,2021,"36,218 KM",PETROL,MANUAL,₹13.01 Lakh
6268,2018 Maruti Dzire VXI,2018,"50,415 KM",PETROL,MANUAL,₹5.80 Lakh
6269,2012 Maruti Alto 800 LXI,2012,"87,464 KM",PETROL,MANUAL,"₹1.75 Lakh
₹2.05 Lakh
(30.23k off)"
6270,2015 Maruti Alto 800 LXI,2015,"26,074 KM",PETROL,MANUAL,₹2.55 Lakh
6271,2018 Maruti Wagon R 1.0 VXI,2018,"45,425 KM",PETROL,MANUAL,₹3.88 Lakh
6272,2018 Maruti Swift LXI,2018,"5,654 KM",PETROL,MANUAL,₹4.99 Lakh
6273,2013 Hyundai i10 MAGNA 1.2,2013,"32,030 KM",PETROL,MANUAL,"₹2.77 Lakh
₹3.11 Lakh
(34k off)"
6274,2020 Renault Kwid CLIMBER 1.0 (O),2020,"23,924 KM",PETROL,MANUAL,₹4.45 Lakh
6275,2013 Hyundai Eon D-LITE+,2013,"58,794 KM",PETROL,MANUAL,₹1.89 Lakh
6276,2020 Maruti Swift VXI,2020,"71,779 KM",PETROL,MANUAL,₹6.05 Lakh
6277,2014 Maruti Alto 800 LXI,2014,"28,860 KM",PETROL,MANUAL,"₹2.62 Lakh
₹2.79 Lakh
(17k off)"
6278,2013 Maruti Wagon R 1.0 LXI,2013,"75,729 KM",PETROL,MANUAL,"₹2.22 Lakh
₹2.39 Lakh
(17k off)"
6279,2018 Maruti Celerio VXI (O),2018,"31,384 KM",PETROL,MANUAL,"₹3.87 Lakh
₹4.29 Lakh
(42k off)"
6280,2016 Tata Tiago XT PETROL,2016,"52,174 KM",PETROL,MANUAL,₹3.99 Lakh
6281,2022 Tata ALTROZ XZ PLUS PETROL DARK EDITION,2022,"30,570 KM",PETROL,MANUAL,"₹7.76 Lakh
₹8.71 Lakh
(95k off)"
6282,2015 Maruti Swift ZXI,2015,"81,909 KM",PETROL,MANUAL,"₹4.35 Lakh
₹4.84 Lakh
(49k off)"
6283,2017 Volkswagen Polo COMFORTLINE 1.2L,2017,"57,238 KM",PETROL,MANUAL,"₹4.59 Lakh
₹4.85 Lakh
(26.4k off)"
6284,2023 Nissan MAGNITE XE,2023,"6,100 KM",PETROL,MANUAL,"₹5.92 Lakh
₹6.15 Lakh
(23k off)"
6285,2013 Maruti Alto 800 LXI,2013,"33,064 KM",PETROL,MANUAL,₹1.96 Lakh
6286,2015 Hyundai Elite i20 MAGNA 1.2,2015,"69,078 KM",PETROL,MANUAL,"₹4.42 Lakh
₹4.86 Lakh
(44k off)"
6287,2016 Maruti Swift VXI,2016,"38,973 KM",PETROL,MANUAL,"₹4.28 Lakh
₹4.99 Lakh
(71k off)"
6288,2019 Maruti Alto VXI,2019,"38,092 KM",PETROL,MANUAL,"₹3.09 Lakh
₹3.97 Lakh
(88k off)"
6289,2015 Volkswagen Polo COMFORTLINE 1.2L,2015,"1,11,599 KM",PETROL,MANUAL,"₹3.65 Lakh
₹3.93 Lakh
(28k off)"
6290,2020 KIA SONET HTK PLUS 1.0 IMT,2020,"61,477 KM",PETROL,MANUAL,₹7.93 Lakh
6291,2017 Maruti Swift VXI,2017,"65,693 KM",PETROL,MANUAL,₹4.78 Lakh
6292,2016 Hyundai Creta SX 1.6 DIESEL,2016,"1,17,543 KM",DIESEL,MANUAL,"₹7.90 Lakh
₹8.21 Lakh
(30.7k off)"
6293,2015 Maruti Swift VDI,2015,"66,044 KM",DIESEL,MANUAL,₹4.83 Lakh
6294,2017 Maruti Swift VXI,2017,"1,16,084 KM",PETROL,MANUAL,₹4.97 Lakh
6295,2016 Volkswagen Ameo COMFORTLINE 1.2L,2016,"46,536 KM",PETROL,MANUAL,₹5.24 Lakh
6296,2014 Honda Amaze 1.2L I-VTEC S,2014,"26,208 KM",PETROL,MANUAL,₹3.90 Lakh
6297,2019 MG HECTOR SHARP 1.5 DCT PETROL,2019,"54,807 KM",PETROL,AUTOMATIC,₹12.60 Lakh
6298,2021 Tata Tiago XT PETROL,2021,"27,999 KM",PETROL,MANUAL,"₹4.98 Lakh
₹5.48 Lakh
(50k off)"
6299,2016 Hyundai Elite i20 ASTA 1.4 CRDI,2016,"74,837 KM",DIESEL,MANUAL,₹6.25 Lakh
6300,2022 Hyundai AURA S 1.2 CNG,2022,"15,950 KM",CNG,MANUAL,"₹6.46 Lakh
₹6.98 Lakh
(52k off)"
6301,2021 Maruti Celerio VXI CNG,2021,"19,640 KM",CNG,MANUAL,"₹5.38 Lakh
₹6.24 Lakh
(86k off)"
6302,2021 Maruti Swift VXI AMT,2021,"11,386 KM",PETROL,AUTOMATIC,"₹6.62 Lakh
₹7.02 Lakh
(40k off)"
6303,2015 Maruti Alto K10 VXI AMT,2015,"64,562 KM",PETROL,AUTOMATIC,"₹2.59 Lakh
₹2.77 Lakh
(18k off)"
6304,2018 Tata TIGOR XZ PETROL,2018,"72,359 KM",PETROL,MANUAL,"₹5.00 Lakh
₹5.14 Lakh
(14k off)"
6305,2018 Maruti Baleno DELTA PETROL 1.2,2018,"63,913 KM",PETROL,MANUAL,"₹5.06 Lakh
₹5.72 Lakh
(66k off)"
6306,2020 Hyundai NEW I20 Asta 1.0 GDI Turbo IMT,2020,"10,166 KM",PETROL,MANUAL,"₹8.23 Lakh
₹9.39 Lakh
(1.16L off)"
6307,2019 Volkswagen Polo COMFORTLINE 1.0L MPI,2019,"18,962 KM",PETROL,MANUAL,"₹6.18 Lakh
₹7.45 Lakh
(1.27L off)"
6308,2022 Maruti New Wagon-R LXI CNG (O) 1.0,2022,"29,757 KM",CNG,MANUAL,₹6.11 Lakh
6309,2023 Hyundai AURA SX 1.2 CNG,2023,"16,272 KM",CNG,MANUAL,"₹8.13 Lakh
₹8.46 Lakh
(33k off)"
6310,2021 Hyundai GRAND I10 NIOS MAGNA 1.2 KAPPA VTVT,2021,"14,153 KM",PETROL,MANUAL,"₹5.87 Lakh
₹6.34 Lakh
(47k off)"
6311,2011 Hyundai i20 SPORTZ 1.2,2011,"61,507 KM",PETROL,MANUAL,₹2.75 Lakh
6312,2016 Honda Amaze 1.2L I-VTEC VX,2016,"31,949 KM",PETROL,MANUAL,₹4.91 Lakh
6313,2019 Honda Amaze 1.2L I-VTEC V,2019,"19,431 KM",PETROL,MANUAL,"₹6.26 Lakh
₹6.99 Lakh
(73k off)"
6314,2021 Maruti Ciaz SIGMA 1.5 SHVS MT PETROL,2021,"29,419 KM",PETROL,MANUAL,"₹8.02 Lakh
₹8.42 Lakh
(40k off)"
6315,2021 Hyundai VENUE S 1.2,2021,"12,759 KM",PETROL,MANUAL,₹8.05 Lakh
6316,2018 Maruti Ciaz ALPHA 1.5 SHVS PETROL,2018,"45,378 KM",PETROL,MANUAL,"₹7.46 Lakh
₹7.86 Lakh
(40k off)"
6317,2016 Hyundai Creta S 1.6 PETROL,2016,"48,860 KM",PETROL,MANUAL,"₹7.50 Lakh
₹8.18 Lakh
(68k off)"
6318,2022 Skoda SLAVIA AMBITION 1.0L TSI AT,2022,"9,900 KM",PETROL,AUTOMATIC,"₹13.14 Lakh
₹14.60 Lakh
(1.46L off)"
6319,2021 Tata PUNCH ACCOMPLISHED AMT,2021,"13,832 KM",PETROL,AUTOMATIC,"₹6.92 Lakh
₹7.41 Lakh
(49k off)"
6320,2019 Hyundai Creta SX AT 1.6 PETROL,2019,"27,185 KM",PETROL,AUTOMATIC,"₹10.94 Lakh
₹11.62 Lakh
(68k off)"
6321,2014 Maruti Swift VXI,2014,"39,111 KM",PETROL,MANUAL,"₹3.19 Lakh
₹3.62 Lakh
(43.23k off)"
6322,2015 Hyundai Elite i20 ASTA 1.2,2015,"60,844 KM",PETROL,MANUAL,"₹4.63 Lakh
₹5.08 Lakh
(45k off)"
6323,2017 Maruti Swift ZDI,2017,"66,258 KM",DIESEL,MANUAL,"₹6.25 Lakh
₹6.90 Lakh
(65k off)"
6324,2022 Hyundai VENUE SX 1.2 PETROL,2022,"18,017 KM",PETROL,MANUAL,"₹9.46 Lakh
₹10.62 Lakh
(1.16L off)"
6325,2015 Maruti Alto K10 VXI,2015,"58,179 KM",PETROL,MANUAL,"₹2.59 Lakh
₹2.79 Lakh
(20k off)"
6326,2016 Maruti Ciaz VXI,2016,"48,662 KM",PETROL,MANUAL,"₹3.95 Lakh
₹4.62 Lakh
(67k off)"
6327,2019 Hyundai VENUE SX 1.0 TURBO,2019,"31,312 KM",PETROL,MANUAL,"₹8.31 Lakh
₹8.57 Lakh
(26k off)"
6328,2019 MG HECTOR SMART 1.5 DCT PETROL,2019,"14,172 KM",PETROL,AUTOMATIC,"₹13.44 Lakh
₹14.52 Lakh
(1.08L off)"
6329,2015 Volkswagen Polo HIGHLINE1.2L,2015,"52,302 KM",PETROL,MANUAL,₹3.90 Lakh
6330,2012 Maruti Swift Dzire ZXI,2012,"65,154 KM",PETROL,MANUAL,"₹3.49 Lakh
₹3.83 Lakh
(34k off)"
6331,2017 Hyundai Elite i20 ASTA 1.2,2017,"37,313 KM",PETROL,MANUAL,"₹6.75 Lakh
₹7.40 Lakh
(65k off)"
6332,2017 Maruti Dzire VXI AMT,2017,"48,051 KM",PETROL,AUTOMATIC,"₹5.60 Lakh
₹6.45 Lakh
(85k off)"
6333,2019 Mahindra XUV500 W9,2019,"59,793 KM",DIESEL,MANUAL,"₹9.61 Lakh
₹10.78 Lakh
(1.17L off)"
6334,2017 Maruti Baleno ALPHA CVT PETROL 1.2,2017,"32,242 KM",PETROL,AUTOMATIC,"₹6.17 Lakh
₹7.21 Lakh
(1.04L off)"
6335,2017 Tata TIGOR XZ PETROL,2017,"60,142 KM",PETROL,MANUAL,₹4.80 Lakh
6336,2017 Maruti Dzire VDI,2017,"72,298 KM",DIESEL,MANUAL,₹5.62 Lakh
6337,2016 Maruti Baleno ZETA PETROL 1.2,2016,"37,986 KM",PETROL,MANUAL,₹5.49 Lakh
6338,2022 Maruti New Wagon-R LXI CNG 1.0,2022,"24,460 KM",CNG,MANUAL,"₹5.49 Lakh
₹6.49 Lakh
(1L off)"
6339,2019 Maruti Baleno DELTA PETROL 1.2,2019,"24,441 KM",PETROL,MANUAL,"₹5.69 Lakh
₹6.62 Lakh
(93k off)"
6340,2016 Hyundai Elite i20 SPORTZ 1.2,2016,"1,19,228 KM",PETROL,MANUAL,"₹4.46 Lakh
₹5.51 Lakh
(1.05L off)"
6341,2020 Tata Tiago XZA PLUS DUAL TONE PETROL,2020,"25,926 KM",PETROL,AUTOMATIC,"₹6.41 Lakh
₹6.71 Lakh
(30k off)"
6342,2021 Renault TRIBER RXZ AMT DUAL TONE,2021,"26,313 KM",PETROL,AUTOMATIC,"₹7.15 Lakh
₹8.14 Lakh
(99k off)"
6343,2023 Maruti Baleno ALPHA PETROL 1.2,2023,"15,447 KM",PETROL,MANUAL,"₹8.96 Lakh
₹9.05 Lakh
(9k off)"
6344,2019 KIA SELTOS GTX PLUS DCT 1.4 PETROL,2019,"52,318 KM",PETROL,AUTOMATIC,"₹13.82 Lakh
₹15.54 Lakh
(1.72L off)"
